timestamp,temperature_evaporator,temperature_internal,ambient_temperature,humidity_internal,pressure_refrigerant,current_compressor,vibration_level,gas_leak_level,compressor_status,compressor_cycle_time,energy_consumption,temperature_gradient,pressure_trend,part_at_risk,condition,sensor_column
2025-04-06 00:22:00+05:30,-0.12989071910060035,-13.91638348633657,6.414872093596325,44.15,103.91,2.074199716882991,0.354117564219485,0.07813524710036517,True,382,0.4,0.16,1.14,Evaporator Coil,Warning,temperature_evaporator
2025-04-06 00:37:00+05:30,-0.09751677421065541,-14.153459782342402,5.860779343455139,44.28,100.0,2.092313023710414,0.40854503219044447,0.05699569061972384,True,377,0.39,0.06,0.77,Evaporator Coil,Warning,temperature_evaporator
2025-04-06 00:52:00+05:30,-1.0,-15.0,5.0,43.71,100.0,1.5,0.2,0.01,True,371,0.38,0.25,0.66,Freezer Compartment,Warning,temperature_internal
2025-04-06 01:07:00+05:30,-1.0,-15.22,5.0,44.93,100.0,1.48,0.19,0.01,False,350,0.4,0.18,1.3,Freezer Compartment,Warning,temperature_internal
2025-04-06 01:22:00+05:30,-1.09,-15.0,5.0,45.25,103.21,1.48,0.19,0.01,False,362,0.39,0.21,1.98,Freezer Compartment,Warning,temperature_internal
2025-04-06 01:37:00+05:30,-1.12,-15.0,4.91,43.48,116.62,1.47,0.21,0.01,False,376,0.37,0.29,1.21,Freezer Compartment,Warning,temperature_internal
2025-04-06 01:52:00+05:30,-1.15,-15.0,4.9,44.28,118.18,1.5,0.19,0.01,True,381,0.4,0.14,0.83,Freezer Compartment,Warning,temperature_internal
2025-04-06 02:07:00+05:30,-1.14,-15.03,4.82,42.78,111.31,1.5,0.2,0.01,False,371,0.37,0.2,1.29,Freezer Compartment,Warning,temperature_internal
2025-04-06 02:22:00+05:30,-1.24,-15.19,5.0,42.49,116.71,1.5,0.22,0.01,True,394,0.38,0.27,1.71,Freezer Compartment,Warning,temperature_internal
2025-04-06 02:37:00+05:30,-1.29,-15.32,5.0,41.75,113.89,1.48,0.2,0.01,False,426,0.39,0.23,2.99,Freezer Compartment,Warning,temperature_internal
2025-04-06 02:52:00+05:30,-1.31,-15.23,5.0,39.8,120.1,1.48,0.21,0.01,False,439,0.39,0.42,1.48,Freezer Compartment,Warning,temperature_internal
2025-04-06 03:07:00+05:30,-1.31,-15.35,5.0,40.79,127.25,1.37,0.19,0.01,True,445,0.38,0.52,0.78,Freezer Compartment,Warning,temperature_internal
2025-04-06 03:22:00+05:30,-0.3050507933267037,-14.617720834870703,5.739424985453316,40.38,133.99,2.3826096558704495,0.45441567791494186,0.07213874327325781,False,434,0.38,0.65,0.17,Evaporator Coil,Warning,temperature_evaporator
2025-04-06 03:37:00+05:30,-0.6572663218089028,-14.388044908335747,5.83584387774533,40.67,132.01,1.7354316968817811,0.28867061054213783,0.027095913337109978,False,455,0.36,0.6,-0.73,Freezer Compartment,Critical,temperature_internal
2025-04-06 03:52:00+05:30,0.5219244848625719,-13.734203868478126,6.418067628269483,41.31,130.82,1.992829160400498,0.6519842427827993,0.18319852210283816,False,467,0.37,0.69,-0.36,Evaporator Coil,Critical,temperature_evaporator
2025-04-06 04:07:00+05:30,-1.0,-15.0,5.0,41.61,129.4,1.5,0.2,0.01,False,475,0.36,0.7,-0.94,Freezer Compartment,Warning,temperature_internal
2025-04-06 04:22:00+05:30,-1.0,-15.0,5.0,43.69,132.74,1.5,0.2,0.01,True,457,0.39,0.45,-0.96,Freezer Compartment,Warning,temperature_internal
2025-04-06 04:37:00+05:30,-0.25879735733330833,-14.31174646869686,6.1751059338100625,42.23,126.23,2.3514120064858863,0.47699835149302755,0.10773524551302409,True,434,0.37,0.35,0.61,Evaporator Coil,Warning,temperature_evaporator
2025-04-06 04:52:00+05:30,-1.0,-15.0,5.0,42.12,124.99,1.5,0.2,0.01,True,445,0.39,0.24,1.21,Freezer Compartment,Warning,temperature_internal
2025-04-06 05:07:00+05:30,0.2906794474997858,-13.363572162343225,7.0385209744792885,41.64,122.49,2.302001550768515,0.4974149914220376,0.17113675771274484,True,452,0.41,0.16,3.1,Evaporator Coil,Critical,temperature_evaporator
2025-04-06 05:22:00+05:30,-0.40152597452508965,-14.182553904853028,6.17512629212742,41.74,116.15,2.3731710860759563,0.3526986284989774,0.10252081275173204,False,449,0.42,0.03,2.77,Evaporator Coil,Warning,temperature_evaporator
2025-04-06 05:37:00+05:30,-1.0,-15.0,5.0,41.0,118.94,1.5,0.19,0.01,True,444,0.41,0.05,2.6,Freezer Compartment,Warning,temperature_internal
2025-04-06 05:52:00+05:30,-1.0,-15.0,5.0,41.87,117.31,1.49,0.21,0.01,False,452,0.4,0.06,3.03,Freezer Compartment,Warning,temperature_internal
2025-04-06 06:07:00+05:30,-1.0,-15.0,5.0,41.52,119.15,1.5,0.21,0.01,True,462,0.42,0.08,3.16,Freezer Compartment,Warning,temperature_internal
2025-04-06 06:22:00+05:30,-1.02,-15.0,4.94,41.82,117.14,1.49,0.21,0.01,False,463,0.46,0.12,3.25,Freezer Compartment,Warning,temperature_internal
2025-04-06 06:37:00+05:30,-1.03,-15.0,4.97,41.79,112.78,1.49,0.2,0.01,False,435,0.48,0.08,3.61,Freezer Compartment,Warning,temperature_internal
2025-04-06 06:52:00+05:30,-1.16,-15.0,4.77,41.06,108.46,1.47,0.22,0.01,False,456,0.48,0.02,4.8,Freezer Compartment,Warning,temperature_internal
2025-04-06 07:07:00+05:30,-1.15,-15.06,4.71,41.79,116.52,1.41,0.21,0.01,False,475,0.48,0.02,4.1,Freezer Compartment,Warning,temperature_internal
2025-04-06 07:22:00+05:30,-1.09,-15.0,4.71,40.95,111.45,1.41,0.18,0.01,False,481,0.47,-0.01,4.84,Freezer Compartment,Warning,temperature_internal
2025-04-06 07:37:00+05:30,-1.14,-15.0,4.83,40.41,104.59,1.35,0.21,0.01,True,501,0.48,0.05,4.69,Freezer Compartment,Warning,temperature_internal
2025-04-06 07:52:00+05:30,-1.23,-15.0,4.66,40.83,101.83,1.34,0.2,0.01,False,510,0.47,0.26,4.31,Freezer Compartment,Warning,temperature_internal
2025-04-06 08:07:00+05:30,-1.25,-15.23,4.58,41.7,100.0,1.24,0.21,0.01,True,517,0.47,0.04,5.32,Freezer Compartment,Warning,temperature_internal
2025-04-06 08:22:00+05:30,-1.31,-15.01,4.37,41.41,100.0,1.28,0.2,0.01,False,542,0.47,0.13,6.9,Freezer Compartment,Warning,temperature_internal
2025-04-06 08:37:00+05:30,-1.3,-15.6,4.64,42.78,100.0,1.37,0.2,0.01,False,531,0.48,0.14,6.43,Freezer Compartment,Warning,temperature_internal
2025-04-06 08:52:00+05:30,-1.32,-15.53,4.62,41.98,107.62,1.32,0.21,0.01,False,550,0.48,0.08,5.02,Freezer Compartment,Warning,temperature_internal
2025-04-06 09:07:00+05:30,-1.32,-15.74,4.47,42.78,100.0,1.38,0.21,0.01,False,533,0.48,0.17,5.7,Freezer Compartment,Warning,temperature_internal
2025-04-06 09:22:00+05:30,-1.26,-16.03,4.51,41.27,100.0,1.37,0.18,0.01,True,537,0.48,0.17,6.03,Freezer Compartment,Warning,temperature_internal
2025-04-06 09:37:00+05:30,-1.3,-15.82,4.45,41.34,101.02,1.43,0.2,0.01,True,535,0.45,0.14,5.41,Freezer Compartment,Warning,temperature_internal
2025-04-06 09:52:00+05:30,-1.3,-15.87,4.62,40.72,100.0,1.33,0.2,0.01,True,554,0.49,0.19,5.41,Freezer Compartment,Warning,temperature_internal
2025-04-06 10:07:00+05:30,-0.2591874889846211,-15.53613148553787,5.644423621377678,41.84,100.0,1.9981845331906032,0.318125279517485,0.08891236920196018,True,521,0.48,0.09,6.72,Evaporator Coil,Warning,temperature_evaporator
2025-04-06 10:22:00+05:30,-1.0,-15.71,5.0,42.7,103.74,1.5,0.21,0.01,False,515,0.47,-0.01,6.64,Freezer Compartment,Warning,temperature_internal
2025-04-06 10:37:00+05:30,-0.3944177082981465,-14.959482867386253,6.443624265989208,41.66,106.98,1.90513520492431,0.4409460322952611,0.06902389459984054,True,501,0.49,0.04,5.93,Evaporator Coil,Warning,temperature_evaporator
2025-04-06 10:52:00+05:30,0.41224373926920177,-13.394192642505166,6.1262589931223275,41.75,103.7,2.1948204506803863,0.5825313122299305,0.07808750581869721,True,500,0.47,-0.19,5.85,Evaporator Coil,Critical,temperature_evaporator
2025-04-06 11:07:00+05:30,-1.0,-15.0,5.0,41.63,103.01,1.5,0.21,0.01,True,478,0.48,-0.28,6.54,Freezer Compartment,Warning,temperature_internal
2025-04-06 11:22:00+05:30,-0.02578161901625342,-13.697781311202151,6.654067056458834,39.9,100.0,2.166013188889184,0.3714424898390152,0.09374353218179243,True,478,0.48,-0.27,8.31,Evaporator Coil,Warning,temperature_evaporator
2025-04-06 11:37:00+05:30,-1.0,-15.0,5.0,38.5,107.07,1.5,0.2,0.01,False,490,0.46,-0.34,7.71,Freezer Compartment,Warning,temperature_internal
2025-04-06 11:52:00+05:30,-1.0,-15.0,4.7,38.13,113.15,1.44,0.19,0.01,True,507,0.45,-0.32,7.84,Freezer Compartment,Warning,temperature_internal
2025-04-06 12:07:00+05:30,0.031130084522180246,-14.049887225507366,5.616056898877179,37.59,119.46,2.306122250578426,0.411766303436093,0.057066332855552675,False,511,0.43,-0.18,7.43,Evaporator Coil,Critical,temperature_evaporator
2025-04-06 12:22:00+05:30,-0.2248836260167001,-14.256186636382484,6.057794870008202,39.97,122.04,2.20170111539149,0.36501788130429125,0.08041126992264386,False,511,0.45,-0.27,8.04,Evaporator Coil,Warning,temperature_evaporator
2025-04-06 12:37:00+05:30,-1.0,-15.0,5.0,41.09,121.68,1.5,0.22,0.01,True,523,0.42,-0.15,8.06,Freezer Compartment,Warning,temperature_internal
2025-04-06 12:52:00+05:30,-0.17482582440022287,-14.363865251997877,5.902480321315581,40.15,122.26,1.8039495811421227,0.2964049249265308,0.03516688153385582,True,509,0.4,-0.09,7.69,Evaporator Coil,Warning,temperature_evaporator
2025-04-06 13:07:00+05:30,-1.0,-15.0,5.0,38.67,120.86,1.5,0.2,0.01,False,507,0.39,-0.02,5.8,Freezer Compartment,Warning,temperature_internal
2025-04-06 13:22:00+05:30,-1.0,-15.16,5.0,36.5,111.16,1.5,0.19,0.01,False,518,0.37,0.1,6.59,Freezer Compartment,Warning,temperature_internal
2025-04-06 13:37:00+05:30,-0.3164197604805651,-13.989904589062784,6.336302005296233,36.98,113.26,2.301816227090908,0.4080311431869592,0.11229197628480282,False,516,0.39,0.09,5.63,Evaporator Coil,Warning,temperature_evaporator
2025-04-06 13:52:00+05:30,-1.0,-15.0,5.0,34.75,119.87,1.5,0.22,0.01,True,496,0.38,-0.19,7.6,Freezer Compartment,Warning,temperature_internal
2025-04-06 14:07:00+05:30,-1.0,-15.0,5.0,33.99,110.5,1.5,0.2,0.01,False,495,0.36,-0.22,8.55,Freezer Compartment,Warning,temperature_internal
2025-04-06 14:22:00+05:30,-1.06,-15.0,4.66,33.91,107.34,1.47,0.21,0.01,True,500,0.39,-0.31,8.43,Freezer Compartment,Warning,temperature_internal
2025-04-06 14:37:00+05:30,-1.06,-15.06,4.68,33.63,116.12,1.5,0.2,0.01,True,524,0.41,-0.39,7.54,Freezer Compartment,Warning,temperature_internal
2025-04-06 14:52:00+05:30,-1.0,-15.18,4.77,32.04,121.45,1.5,0.2,0.01,False,539,0.42,-0.44,7.3,Freezer Compartment,Warning,temperature_internal
2025-04-06 15:07:00+05:30,-1.05,-15.1,4.87,31.15,126.68,1.49,0.19,0.01,True,558,0.38,-0.56,7.93,Freezer Compartment,Warning,temperature_internal
2025-04-06 15:22:00+05:30,-1.0,-15.28,5.0,31.36,123.73,1.48,0.2,0.01,True,564,0.38,-0.62,8.66,Freezer Compartment,Warning,temperature_internal
2025-04-06 15:37:00+05:30,-1.0,-15.56,5.0,30.85,120.23,1.5,0.22,0.01,True,552,0.41,-0.69,10.0,Freezer Compartment,Warning,temperature_internal
2025-04-06 15:52:00+05:30,-1.03,-15.65,5.0,31.99,123.54,1.5,0.19,0.01,False,570,0.42,-0.62,9.86,Freezer Compartment,Warning,temperature_internal
2025-04-06 16:07:00+05:30,-1.0,-15.42,5.0,35.05,115.65,1.5,0.2,0.01,True,568,0.4,-0.48,10.0,Freezer Compartment,Warning,temperature_internal
2025-04-06 16:22:00+05:30,-1.02,-15.72,4.98,35.84,109.06,1.43,0.2,0.01,False,572,0.42,-0.45,8.49,Freezer Compartment,Warning,temperature_internal
2025-04-06 16:37:00+05:30,-1.0,-15.33,5.0,37.89,104.17,1.48,0.19,0.01,True,540,0.42,-0.42,8.0,Freezer Compartment,Warning,temperature_internal
2025-04-06 16:52:00+05:30,-1.0,-15.28,5.0,37.07,100.0,1.48,0.19,0.01,True,541,0.42,-0.6,9.48,Freezer Compartment,Warning,temperature_internal
2025-04-06 17:07:00+05:30,-1.03,-15.46,5.0,35.52,100.0,1.49,0.21,0.01,False,550,0.43,-0.64,9.24,Freezer Compartment,Warning,temperature_internal
2025-04-06 17:22:00+05:30,-1.06,-15.56,5.0,36.65,100.0,1.42,0.19,0.01,False,539,0.44,-0.55,10.0,Freezer Compartment,Warning,temperature_internal
2025-04-06 17:37:00+05:30,-1.09,-15.75,4.8,36.06,100.0,1.4,0.2,0.01,False,512,0.46,-0.68,9.09,Freezer Compartment,Warning,temperature_internal
2025-04-06 17:52:00+05:30,-1.08,-15.34,4.83,36.23,100.0,1.44,0.19,0.01,True,492,0.44,-0.79,10.0,Freezer Compartment,Warning,temperature_internal
2025-04-06 18:07:00+05:30,-1.13,-15.1,4.87,35.61,100.71,1.42,0.2,0.01,True,475,0.45,-1.0,10.0,Freezer Compartment,Warning,temperature_internal
2025-04-06 18:22:00+05:30,0.4108188971727593,-14.11547986928276,7.449337385850497,34.53,102.68,2.7043239123285785,0.6148644427009197,0.1350315164691607,False,504,0.44,-0.9,10.0,Evaporator Coil,Critical,temperature_evaporator
2025-04-06 18:37:00+05:30,-1.0,-15.0,5.0,32.57,100.0,1.5,0.19,0.01,False,474,0.44,-0.9,8.79,Freezer Compartment,Warning,temperature_internal
2025-04-06 18:52:00+05:30,-1.06,-15.18,5.0,32.33,100.0,1.5,0.21,0.01,True,495,0.4,-1.0,9.31,Freezer Compartment,Warning,temperature_internal
2025-04-06 19:07:00+05:30,-1.09,-15.07,4.94,31.64,100.0,1.5,0.19,0.01,True,504,0.42,-1.0,9.39,Freezer Compartment,Warning,temperature_internal
2025-04-06 19:22:00+05:30,-0.1970354151607957,-14.036327142841687,6.114290004871236,30.38,101.09,2.220628179817673,0.38081398733088284,0.06056803363457518,True,483,0.42,-1.0,9.92,Evaporator Coil,Warning,temperature_evaporator
2025-04-06 19:37:00+05:30,-1.0,-15.0,5.0,30.76,111.83,1.5,0.2,0.01,True,457,0.42,-0.98,10.0,Freezer Compartment,Warning,temperature_internal
2025-04-06 19:52:00+05:30,-1.0,-15.07,5.0,32.22,106.96,1.5,0.18,0.01,False,455,0.43,-1.0,9.31,Freezer Compartment,Warning,temperature_internal
2025-04-06 20:07:00+05:30,-1.0,-15.39,4.99,32.1,111.15,1.5,0.21,0.01,False,436,0.42,-1.0,8.56,Freezer Compartment,Warning,temperature_internal
2025-04-06 20:22:00+05:30,-1.0,-15.38,4.84,32.58,108.52,1.5,0.19,0.01,False,461,0.42,-1.0,9.31,Freezer Compartment,Warning,temperature_internal
2025-04-06 20:37:00+05:30,-1.06,-15.0,4.85,32.04,104.79,1.5,0.2,0.01,False,465,0.43,-1.0,10.0,Freezer Compartment,Warning,temperature_internal
2025-04-06 20:52:00+05:30,-1.06,-15.0,5.0,34.04,100.34,1.5,0.22,0.01,True,454,0.41,-1.0,10.0,Freezer Compartment,Warning,temperature_internal
2025-04-06 21:07:00+05:30,-1.08,-15.0,5.0,33.39,104.99,1.44,0.19,0.01,False,480,0.42,-0.97,8.52,Freezer Compartment,Warning,temperature_internal
2025-04-06 21:22:00+05:30,-1.1,-15.0,4.83,32.82,100.0,1.48,0.19,0.01,True,496,0.43,-0.97,9.0,Freezer Compartment,Warning,temperature_internal
2025-04-06 21:37:00+05:30,-1.08,-15.0,4.95,31.13,100.0,1.5,0.2,0.01,True,481,0.41,-1.0,9.7,Freezer Compartment,Warning,temperature_internal
2025-04-06 21:52:00+05:30,-1.09,-15.49,5.0,30.99,101.56,1.5,0.2,0.01,True,489,0.43,-1.0,10.0,Freezer Compartment,Warning,temperature_internal
2025-04-06 22:07:00+05:30,-1.09,-15.46,4.64,31.93,102.13,1.5,0.2,0.01,True,509,0.46,-0.89,8.53,Freezer Compartment,Warning,temperature_internal
2025-04-06 22:22:00+05:30,-1.17,-15.39,4.43,32.8,100.0,1.5,0.21,0.01,True,533,0.45,-0.97,7.88,Freezer Compartment,Warning,temperature_internal
2025-04-06 22:37:00+05:30,-0.3939177345339562,-14.664466752789762,6.208413193733389,33.43,100.0,2.063240400456613,0.3060962019172167,0.06482101889299346,True,523,0.46,-0.86,5.84,Evaporator Coil,Warning,temperature_evaporator
2025-04-06 22:52:00+05:30,-1.0,-15.06,5.0,35.29,100.58,1.5,0.21,0.01,True,528,0.48,-0.9,4.38,Freezer Compartment,Warning,temperature_internal
2025-04-06 23:07:00+05:30,-1.0,-15.3,4.98,35.01,101.8,1.49,0.21,0.01,True,500,0.48,-1.0,4.6,Freezer Compartment,Warning,temperature_internal
2025-04-06 23:22:00+05:30,-1.0,-15.23,5.0,34.34,100.0,1.41,0.2,0.01,True,502,0.49,-0.9,5.25,Freezer Compartment,Warning,temperature_internal
2025-04-06 23:37:00+05:30,-1.06,-15.23,4.95,34.17,100.0,1.39,0.2,0.01,True,506,0.45,-0.74,4.97,Freezer Compartment,Warning,temperature_internal
2025-04-06 23:52:00+05:30,-0.24107560855011978,-14.49951397412435,5.336216359637091,34.24,100.0,1.7471141178074288,0.4017145832438977,0.035192063169157,True,502,0.48,-0.75,5.21,Evaporator Coil,Warning,temperature_evaporator
2025-04-07 00:07:00+05:30,-1.0,-15.0,5.0,34.36,107.52,1.5,0.22,0.01,False,483,0.5,-0.78,4.74,Freezer Compartment,Warning,temperature_internal
2025-04-07 00:22:00+05:30,0.6784939622504988,-13.888567420301563,7.114356039288392,34.16,106.24,2.0466588597602158,0.6194621322104008,0.11200130798498335,True,506,0.5,-0.5,3.84,Evaporator Coil,Critical,temperature_evaporator
2025-04-07 00:37:00+05:30,-1.0,-15.0,5.0,33.33,108.89,1.5,0.19,0.01,False,503,0.47,-0.56,4.15,Freezer Compartment,Warning,temperature_internal
2025-04-07 00:52:00+05:30,-1.0,-15.0,4.83,34.65,119.62,1.47,0.2,0.01,True,490,0.45,-0.6,4.19,Freezer Compartment,Warning,temperature_internal
2025-04-07 01:07:00+05:30,-1.0,-15.0,4.77,34.02,120.5,1.49,0.22,0.01,False,486,0.47,-0.49,4.62,Freezer Compartment,Warning,temperature_internal
2025-04-07 01:22:00+05:30,-0.23584630276766794,-14.270873347121215,6.587097084030431,34.54,111.09,1.9174648040527504,0.5066609282693908,0.06771208981887684,False,476,0.45,-0.44,4.45,Evaporator Coil,Warning,temperature_evaporator
2025-04-07 01:37:00+05:30,-1.0,-15.0,5.0,35.33,103.52,1.5,0.2,0.01,True,474,0.49,-0.4,6.26,Freezer Compartment,Warning,temperature_internal
2025-04-07 01:52:00+05:30,-1.01,-15.0,4.72,36.32,103.95,1.48,0.19,0.01,False,472,0.47,-0.37,5.38,Freezer Compartment,Warning,temperature_internal
2025-04-07 02:07:00+05:30,-1.04,-15.0,4.59,35.74,105.98,1.45,0.2,0.01,True,462,0.48,-0.45,5.14,Freezer Compartment,Warning,temperature_internal
2025-04-07 02:22:00+05:30,-1.07,-15.0,4.59,36.55,110.04,1.49,0.2,0.01,True,453,0.5,-0.47,4.44,Freezer Compartment,Warning,temperature_internal
2025-04-07 02:37:00+05:30,-1.04,-15.07,4.98,36.49,112.03,1.49,0.2,0.01,False,448,0.5,-0.31,4.4,Freezer Compartment,Warning,temperature_internal
2025-04-07 02:52:00+05:30,-1.12,-15.13,4.96,36.88,120.16,1.48,0.19,0.01,False,446,0.5,-0.2,3.7,Freezer Compartment,Warning,temperature_internal
2025-04-07 03:07:00+05:30,-0.5415345715945287,-14.523838090173086,6.00776337448795,37.07,123.82,2.120763776945286,0.3873255594581452,0.05392971809521841,True,457,0.49,-0.13,3.45,Freezer Compartment,Critical,temperature_internal
2025-04-07 03:22:00+05:30,-1.0,-15.0,5.0,38.01,127.83,1.5,0.2,0.01,False,465,0.5,-0.25,2.65,Freezer Compartment,Warning,temperature_internal
2025-04-07 03:37:00+05:30,0.20798848632774636,-13.77369969753587,6.892593846273467,38.94,131.88,2.016812200416023,0.4427345372261056,0.07308372311205119,True,466,0.46,-0.25,3.48,Evaporator Coil,Critical,temperature_evaporator
2025-04-07 03:52:00+05:30,-1.0,-15.0,5.0,38.53,129.1,1.5,0.21,0.01,False,465,0.46,-0.24,1.95,Freezer Compartment,Warning,temperature_internal
2025-04-07 04:07:00+05:30,-1.06,-15.0,5.0,39.79,128.62,1.49,0.18,0.01,True,463,0.46,-0.12,0.12,Freezer Compartment,Warning,temperature_internal
2025-04-07 04:22:00+05:30,-1.14,-15.59,5.0,39.57,128.0,1.45,0.21,0.01,True,451,0.47,-0.09,-1.68,Freezer Compartment,Warning,temperature_internal
2025-04-07 04:37:00+05:30,-1.13,-15.48,5.0,41.27,123.61,1.5,0.22,0.01,False,483,0.5,-0.2,-1.26,Freezer Compartment,Warning,temperature_internal
2025-04-07 04:52:00+05:30,-1.19,-15.09,5.0,41.67,123.58,1.5,0.21,0.01,False,492,0.45,-0.18,-1.57,Freezer Compartment,Warning,temperature_internal
2025-04-07 05:07:00+05:30,-1.24,-15.04,5.0,42.65,127.23,1.5,0.21,0.01,False,499,0.41,-0.21,-0.96,Freezer Compartment,Warning,temperature_internal
2025-04-07 05:22:00+05:30,-1.22,-15.02,4.93,41.93,127.7,1.5,0.19,0.01,True,501,0.41,-0.23,-0.47,Freezer Compartment,Warning,temperature_internal
2025-04-07 05:37:00+05:30,-1.22,-15.06,4.82,41.22,133.13,1.5,0.19,0.01,False,498,0.43,-0.32,0.03,Freezer Compartment,Warning,temperature_internal
2025-04-07 05:52:00+05:30,-1.13,-15.05,4.82,41.58,129.26,1.45,0.21,0.01,False,509,0.44,-0.23,1.07,Freezer Compartment,Warning,temperature_internal
2025-04-07 06:07:00+05:30,-1.14,-15.0,4.74,43.03,132.54,1.36,0.2,0.01,True,502,0.42,-0.17,1.99,Freezer Compartment,Warning,temperature_internal
2025-04-07 06:22:00+05:30,-1.15,-15.0,4.73,43.25,133.2,1.31,0.18,0.01,True,505,0.42,-0.05,2.81,Freezer Compartment,Warning,temperature_internal
2025-04-07 06:37:00+05:30,-1.16,-15.0,4.83,41.42,126.95,1.24,0.22,0.01,True,511,0.45,-0.17,1.67,Freezer Compartment,Warning,temperature_internal
2025-04-07 06:52:00+05:30,-1.17,-15.02,4.82,40.15,126.52,1.29,0.21,0.01,False,496,0.48,-0.19,-1.21,Freezer Compartment,Warning,temperature_internal
2025-04-07 07:07:00+05:30,-1.2,-15.0,4.7,37.88,120.4,1.4,0.19,0.01,True,500,0.49,-0.1,-0.95,Freezer Compartment,Warning,temperature_internal
2025-04-07 07:22:00+05:30,-1.17,-15.23,4.75,37.19,126.53,1.35,0.18,0.01,True,479,0.5,-0.13,-1.24,Freezer Compartment,Warning,temperature_internal
2025-04-07 07:37:00+05:30,-0.5536696475698634,-14.55882804130665,5.496510118145177,35.94,121.92,1.685210864263106,0.3677332736595821,0.08057629720018798,True,460,0.49,-0.29,-1.18,Freezer Compartment,Critical,temperature_internal
2025-04-07 07:52:00+05:30,-0.25381643297442036,-14.093580754845664,5.629192549567351,37.12,127.86,2.2332503796676666,0.3698645967760179,0.0787246298386089,True,468,0.48,-0.24,-0.95,Evaporator Coil,Warning,temperature_evaporator
2025-04-07 08:07:00+05:30,-1.0,-15.0,5.0,37.21,128.85,1.5,0.21,0.01,True,487,0.47,-0.44,-0.81,Freezer Compartment,Warning,temperature_internal
2025-04-07 08:22:00+05:30,-1.05,-15.2,4.96,38.1,128.9,1.43,0.2,0.01,True,475,0.46,-0.51,0.47,Freezer Compartment,Warning,temperature_internal
2025-04-07 08:37:00+05:30,-1.0,-15.26,4.86,36.94,129.15,1.46,0.22,0.01,True,471,0.44,-0.56,-0.02,Freezer Compartment,Warning,temperature_internal
2025-04-07 08:52:00+05:30,-1.0,-15.3,4.75,36.59,126.61,1.5,0.21,0.01,False,440,0.42,-0.61,0.74,Freezer Compartment,Warning,temperature_internal
2025-04-07 09:07:00+05:30,-0.6091479032861464,-15.341595161730774,5.297399884435074,37.33,115.86,1.8323891023558225,0.32075056760172294,0.06465876843072758,False,426,0.42,-0.55,2.73,Freezer Compartment,Warning,temperature_internal
2025-04-07 09:22:00+05:30,-1.0,-15.31,5.0,37.46,122.96,1.5,0.19,0.01,True,433,0.42,-0.43,3.0,Freezer Compartment,Warning,temperature_internal
2025-04-07 09:37:00+05:30,-1.0,-15.45,4.97,38.28,120.53,1.41,0.22,0.01,True,418,0.42,-0.58,2.38,Freezer Compartment,Warning,temperature_internal
2025-04-07 09:52:00+05:30,-1.07,-15.16,5.0,38.52,118.25,1.43,0.21,0.01,False,423,0.42,-0.45,3.76,Freezer Compartment,Warning,temperature_internal
2025-04-07 10:07:00+05:30,-1.04,-15.4,5.0,38.6,120.99,1.4,0.21,0.01,True,410,0.44,-0.36,4.23,Freezer Compartment,Warning,temperature_internal
2025-04-07 10:22:00+05:30,-1.01,-15.95,5.0,37.44,118.79,1.38,0.21,0.01,True,420,0.44,-0.27,5.23,Freezer Compartment,Warning,temperature_internal
2025-04-07 10:37:00+05:30,-1.01,-16.48,5.0,37.91,110.26,1.42,0.2,0.01,False,405,0.46,-0.32,4.55,Freezer Compartment,Warning,temperature_internal
2025-04-07 10:52:00+05:30,-0.025082724754020624,-15.46042165745164,5.715840131602134,39.03,117.53,1.7690301295858846,0.3265141765186492,0.12159709234678327,True,412,0.45,-0.32,3.45,Evaporator Coil,Warning,temperature_evaporator
2025-04-07 11:07:00+05:30,-1.0,-15.55,5.0,38.25,107.07,1.5,0.19,0.01,True,402,0.43,-0.31,1.39,Freezer Compartment,Warning,temperature_internal
2025-04-07 11:22:00+05:30,-1.0,-15.19,5.0,36.98,106.06,1.49,0.2,0.01,True,412,0.43,-0.3,2.33,Freezer Compartment,Warning,temperature_internal
2025-04-07 11:37:00+05:30,-1.0,-15.0,4.75,36.86,103.66,1.46,0.19,0.01,False,419,0.43,-0.32,2.29,Freezer Compartment,Warning,temperature_internal
2025-04-07 11:52:00+05:30,-1.0,-15.08,4.86,37.53,100.0,1.41,0.21,0.01,False,435,0.43,-0.3,2.06,Freezer Compartment,Warning,temperature_internal
2025-04-07 12:07:00+05:30,-1.0,-15.55,5.0,37.72,100.6,1.44,0.21,0.01,False,432,0.46,-0.25,2.36,Freezer Compartment,Warning,temperature_internal
2025-04-07 12:22:00+05:30,-1.01,-15.16,4.96,36.42,100.0,1.4,0.18,0.01,False,436,0.46,-0.45,2.37,Freezer Compartment,Warning,temperature_internal
2025-04-07 12:37:00+05:30,0.6829712440809492,-13.686732334225434,6.039315746153221,36.76,100.0,1.9602137641130257,0.4860730693682037,0.09236268026586635,False,448,0.47,-0.34,3.48,Evaporator Coil,Critical,temperature_evaporator
2025-04-07 12:52:00+05:30,-0.13792643631737656,-13.365846123725062,6.402211889243048,35.2,102.34,2.2490392157227324,0.5092414798728925,0.14527035972746727,True,431,0.47,-0.32,3.52,Evaporator Coil,Warning,temperature_evaporator
2025-04-07 13:07:00+05:30,-1.0,-15.0,5.0,34.57,106.37,1.5,0.22,0.01,False,433,0.45,-0.24,2.47,Freezer Compartment,Warning,temperature_internal
